is_bad,text
0,"sehabis dari tebing keraton , saya dan bersama peserta trip memutuskan untuk makan siang di boemi joglo . kami memesan nasi liwet dengan porsi untuk 8 orang , nasi liwet baru dihidangkan setelah menunggu 1 jam lebih . itu pun kami harus menunggu lagi sendok , garpu dan piring . terlihat sekali , crew restoran kewalahan saat pengunjung ramai ."
0,dikit berhenti apa pssi gk punya solusi nya ya yg salah bukan sepak bola nya tpi orang yg gk punya dewasa aja
0,dari dulu kurir anda memang lama dalam pengiriman walau barangnya sudah tiba di kota entah apa yang ada di
0,pesan burger steak yang terbuat dari daging cincang dan ternyata datang dalam keadaan terlalu matang sehingga tidak tersisa lagi bagian juicy dari daging nya . lalu jus sayuran yang kata nya dicampur air jeruk asli ternyata hanya dicampur sirup sunquick . harga nya memang murah tapi ya mungkin memang karena tidak ada yang bisa diunggulkan dari makanan nya .
0,"Mb depe langgeng yo karo masny.mb ibuku ngefans bgt sm mb depe dri mb sm mas saiful dlu smpe2 blng jdi pembntuny gapapala ktny, pgn bgt ktmu mb depe ibuku kami dijambi mb"
0,tolonglah pihak telkomsel di revisi harga-harga paket internet nya harga nya selangit .
0,aku fast lena do bukan fast learner
0,kecewa
0,"kursi banyak yang kotor , ac bocor , supir banyak berhenti tidak jelas , mengecewakan ."
0,ternyata aku yang tertipu wkwk
0,iya sabar aku mah tiap ada jeno selalu melesat mengetag amu
0,Dimohon jangan paksa saya buat include dmn. Harap sopan dan jelas kalo mau bo jangan labil! Gajelas will be block Tentu saja yg sudah taatin rule saya utamakan
0,hai mohon maaf atas ketidaknyamanannya saat ini sedang terdapat kendala pada sistem tracking kami
0,lebih memalukan anda buk... ngomong pelakor emang ibuk udah pernah jadi pelakor ya kok bisa tau ayu pelakor wkwkwkwkwk... awas ibu nanti malah justru rumah tangga ibu yg dimasukin pelakor atau anaknya nanti jadi pelakor ..
0,diam diamekarang mungkin kamu mencintainya dalam diam mungkin sekarang bagimu memilikinya adalah ketidakmungkin
0,kamu tuh katarak apa gmn sih corbyn tuh ganteng bgt
0,dasar orang buta . menyusahkan .
0,habis tu kerja ko apa do main game tgk instagram semua tu kee lepastu aku buat semua benda ehh ko ni memang babi laa
0,ANJIR YANG DI ASKMF. mau marah tp mau scroll lagi aja takut. kampret. Im trying to sleep right here dkskdf mulai kebayang kan skrg. babihutan.
0,yang paling mengecewakan adalah ketika pemimpin tak bisa bedakan dan tak mau tahu mana negarawan dan mana politisi kotor
0,commitmentetakat kehulu hilir together tapi tak put effort nak kahwin baik tinggalkan je bazir masa
0,duh bangchan aku masi shock
0,pemandangan nya bagus tapi kalau mau ke sini baiknya reservasi dulu kalau mau dapat tempat yang bagus . makanan nya enak banget apalagi iga nya tapi lama sekali dan seringkali dianggurkan sama pelayan / tress
0,mi rica babi nya terkenal enak nya . dan jangan lupa pesan pangsit serta udang goreng nya juga . satu kekurangan dari restarant ini ada di kuah nya . kuah nya serasa hambar alias tasteles .
0,Kmrn termewek2 skr lengket lg duhhh kok labil bgt sih mbak kya abege ajah ato yg kmrn cari sensasi biar top markotoppp ertong gk berkualitas
0,penat lah pertahankan apa yang tak sepatutnya dipertahankan nak give up sekarang boleh tak
0,dalam keadaan prihatin sperti ini bukannya bsa saling bahu membahu ehhh kok malah masih sempatnya mem bul
0,pernah dan abis itu aku ga berani bawa motor selama beberapa hari dan pas mau bawa motor lagi gemeteran gitu
0,kalian mungkin ada yg anti atau benci k pop tp coba deh dengerin pidato salah satu member bts iniuka atau tidak mau k
0,para penakut lari dari masalah dan merugi
0,Kalau kamu islam salat dan minta solusi sama Allah Bukan nanya di menfess
0,"preman banci kampungan , mampus lo ditolak sama warga sunda sendiri ."
0,"by the way depok lagi macet-macet nya karena jembatan di jalan pitara lagi diperbaiki . bakal lama nih , __sad__ tua di jalan"
0,"berusaha melupakan mu , sama sulit nya dengan mengingat seseorang yang tak pernah ku kenal membuat aku galau"
0,nah maka nya tadi sy stalk akun nya aneh aja pakai ava dan id ganti presiden tp nyamber tuit sy maki ternyata
0,Polossss...keren....ga neko2 kayaknya...jossss
0,suatu hari kamu bakal kehilangan sesuatu yg berkali lipat dr pulpen mgkn kamu mikir sepele ah cm pena tp
0,sama.adiknya jg tuh si lita gw ga mau akrab lg coz mama gw benci bgt sm dia maklum mama gw sodara keluarganya ada keturunan saraf jd yah gitu kebanyakan yg jahat sialan dengki sm gw emg sodara mama gw
0,saya kecewa dengan barusan saya pesan grabfood pesanan tidak di antar tapi sudah di selesaikan . mohon untuk selektif memilih pekerja .
0,aku dijaga orang tuaku lebih  dekad untuk merasa hancur di tanganmu sesaat
0,orang yang belum ada dalam hidup aku tolong jangan datang aku tak nak malas
0,kalo nyaman lanjut lah jangan ninggalin begitu aja aku butuh kejelasan lah
0,"hari ini saya bersama teman saya datang untuk melakukan observasi restoran di karnivor ini mungkin di depan kami disambut baik ataupun ramah tamah tapi sayang nya saat kami melakukan proses pemesanan makanan pelayan tersebut kurang ramah dan tidak terseyum ! dan pada saat memberikan makanan pun mereka menyebutkan makanan tersebut dengan sangat cepat , tidak tersenyum dan langsung pergi tanpa mempersilahkan untuk menyantap makanan ."
0,ada masalah ke kalau pakai gambar sendiri as a wallpaper ada pulak yang tak puas hati dengan aku hp aku kot aku tengok
0,jenuh . seharian duduk . menatap layar komputer yang tidak ada ganteng ganteng nya .
0,sekelas wakil ketua dpr ri mempunyai logika berpikir seperti orang yang tidak berkualitas
0,macet di dago giri . tidak ada polisi yang mengatur .
0,"halo selamat pagi ! indosat itu memang sengaja atau bagaimana ya , ada pelanggan komplet kok di biarkan saja ! bodoh banget ! pulsa saya sering hilang ! sinyal hilang hilang , parah ! bikin kecewa tiap hari nya , tolong dong di perbaiki , masa kalah sama 3 three ! jejak !"
0,baru kali ini merasakan macet sampai pusing dengan mual .
0,"Ini antrian BRI bisa buat nyuci baju, nyetrika jilbab sampe lancip, bikin kolak buat buka puasa, liat video Tasya Farasya unboxing, bikin adonan tempe goreng, milih store buat liat perbandingan harga sirup marjan nih."
1,sulitlah dipercaya ocehan si rusdi nasution penjaga toko mas kimak tukang bikin hoax ini.. Tarkul aja sana ko lae nasution
0,saya kecewa dengan akulaku.. udah hari daftar tapi gak di acc.. kata CS suruh pake nomor baru.. masih aja gak di acc.. hari ini saya ganti kali nomor masih aja gak di acc.. apakah udah di tutup untuk nasabah baru
0,singkatnya kebahagiaan seseorang berarti sebuah siksaan bagi orang lain ada orang orang yang ga peduli tentang tersiksanya
0,duka palu dan donggala adalah duka kita semuaemoga semua cepat teratasi rahayu pak semoga allah selalu me
0,at least datang balik minta maaf okay lah daripada hilang dari radar tinggal aku tanpa pesan kau ingat senang ke nak stick to
0,"lama2 ilfil deh sm ni ertong. caption/ig story nya ngomongin org mlu, org kan jd ambigu nilai si a si b si c. udah gt kaya paling di zholimi, salahinnya depan lawan dong jgn ngmg di status ah. kata nya dewasa"
0,mereka sudah tidak percaya dgn jokowi belasan dokterpesialis dan perawat temui prabowo bahas defisit bpjs
0,jika aku mencoba sedikit berani aku hanya akan menjadi lebih penakut rin
0,ahhh kau sombong dgn aku
0,aku tak bersedia nak hadapi sebarang kemungkinan dalam relay ni sekali lagi im sorry
0,itu bukan aku itu orang lainnn
0,engga belum sanggup kehilangan kamu ea eaaa
0,"Ini kenapa jadi kesannya jadi Via Vallen vs Persija sih? ? Ini Wanita vs Sexual Harassment oii. Jgn malah bikin kesannya Persija dukung sexual harassment. Simic emang ngawur dan layak dapet ganjaran, tapi gue yakin karir bolanya ngga bakal ke ganggu. Uno aja tetep jd Wagub kan?"
0,kenapa kurus kering sangat ni tak cukup makan ke dia tak tahu yang aku struggle gila nak tambah berat badan t
0,kasus sara dengan ucapan pribumi waktu pelantikan nya kok tidak dibahas lagi sih . pilih kasih .
0,"hotel kelas atas di hongkong mengecewakan ya , hahahaha wow ."
0,"banyak pilihan menu . imo , beberapa enak dan beberapa kurang sesuai dengan lidah saya . pengaturan tempat seru dan unik tapi sayang nya toilet dan musala kurang bersih . terutama di toilet wanita , tissue tidak ada , flush mati , dan bau sangat tidak nyaman ."
0,Kaum oposisi tidak bikin geger-an di media termsk medsos ketika Rupiah menguat.... Musim ribut-nya khusus wkt terjadi pelemahan saja... dg menyalahkan semuanya kpd Presiden ....
0,jaga ya ucapan kamu
0,mana boleh paksa orang suka kita gila
0,"pemandangan dan interior nya memang outstanding . salah satu alasan kenapa kami pilih resto ini . tapi kalau kamu lapar , restoran ini penuh jangan deh makan di sini . bisa jadi anda akan mengalami hal yang sama dengan saya . dari awal sudah disampaikan bahwa meja ada tapi 30 menit baru bisa mulai order . kami sanggup . namun sayang saat kami yang berempat order makanan ada lalat nya . saya tidak suka ."
0,besi sudah berkarat masih dijual aja . heran sama orang indonesia
0,yusri seorang ibu yang tidak tahu diri . sudah tidak punya uang mebel lagi . melihat muka ibu dikaca . sudah dibantu tidak terima kasih . dasar maling .
0,ini mistis dan horror banget guys sampai aku kalau keinget langsung pingin kabur ke kuburan gali tanah dan ngumpet di sana aja
0,sedih
0,mau marah sama koneksi indosat
0,duk cakap aku tipu tipu cam anjing kang aku tipu kau betul betul baru kau tahu la bodoh
0,"munafik kau ruhut . dulu bilang jokowi tidak pantas jadi presiden , sekarang bela-bela presiden . dasar penjilat kau ."
0,aku rasa jual maruah pun tak lepas nak beli iphone xs ni
0,wanita yang paling malang di dunia adalah wanita yang tersalah pilih suami isteri adalah cerminan suami cantik suamimu cant
0,kita tak boleh nak puaskan hati semua org kan
0,tidak mempesona
0,"Kurangi sampah plastik baiknya jangan jadi alasan utk gedein bujet kampanye dan seremoni. Kongkrit saja, larang penggunaan kantong plastik di minimarket dan pasar. Terkaing-kaing ya biarin. Kecuali kalau ada yg berat mikirin produsen plastik yg potensial jd donor politik"
0,"tidak tahu diri banget lo ! sudah jelas-jelas gue benci sama lo , ngapain lo masih dekat-dekat ? tidak sudi ya gue"
0,presiden kita ini kalo bicara sprti orang ngigau lombok saja berbulan blum bereskrg bilang palu selesai seminggu p
0,Masalahnya itu uang buat konsumsi buka puasa bareng anak yatim yang harus dibayarkan ke katering ..
0,lihat aku aku juga ingin diperhatikan pernah kamu bertanya padaku apa aku baik saja aku disini aku ada aku h
0,"sedih banget gue itu sudah capek mau marah-marah , biar gue sendiri aja deh yang ambil paket nya dari jne dan gue kirim via ekspedisi lain saja . kecewa berat entah keberapa kalinya ."
0,"ramai banget kak . nanti saja kalau sudah tengah-tengah kak , kemarin malam minggu mau ke sana sampai balik lagi pen nangis di jalan terjebak macet dan tidak bisa keluar-keluar"
0,kadangkala hidup ini jadi teruk bila kita jujur pada orang yang salah
1,"RATU PELAKOR SEJAGAT RAYA, DIMANA2 LONTE YA GAK PUNYA MALU. YG NGERASA LONTE DISINI TOLONG PUNYA MALU DIKIT"
1,"gaduh nih daki kecoa bacot melulu , bangun woi jangan menghina melulu kampang ."
0,aku nangis mendengarnya wkwk dia temanku aku tau dia bercanda tapi aku jg tau dia ngomong gt karena emg ada neti
0,ngomong apa sih kamu
0,anti pakai power bank semenjak handphone samsung gue bocor batere nya setelah dipakaikan gituan .
0,pada masa yang sama aku tunggu aku sakit aku sayang aku berharap tapi semua tu satu pun tak dapat nak diluahkan sebab takkan siapa faham
0,haritu gelakkan member nak kena saman harini aku pulak cakap macam sanjung bodoh sebab nak minta lepas
0,bagaimana pun juga tetap lebih enak ayam ke . minuman nya saya tidak ada yang suka . ayam goreng nya biasa saja . ada saus keju tapi saya tidak suka saus keju di sini . tidak enak .
1,apa ? jokowi itu presiden nya saya ? muka gila lo .
0,Seharian tadi Surabaya Macet Lampu merah dibikin yg baru Samping Bank Mega Darmo dan di depan KFC Darmo malah makin macet bukanya tambah lancar... #Curcol #Surabaya #SurabayaMacet
0,ini ada apa si bandung macet banget
0,"kita sekeluarga sangat ngefans dan kagum lihat semua nya deh. tapi lihat anak nya yg jelek,buluk kan. hermansyah kutuk kan apa yg menimpa bunda KD untung Allah swt sudah menggantikan amora dan adik nya. gemezzzzzzz lihat nya cocok banget jadi Anak artis se class bunda KD"
0,aduh oppa kamu ternyata main di belakangku yah enggak kok beb aku cuman untukmu akun rp siapa kete
0,hotel ibis tamarkan wahid hasyim sangat mengecewakan untuk pelayanan . terutama masalah reservation ! parah abiz !
0,"bohong banget tropicana slim tidak bikin diabetes , nih bukti nya bapak saya tetap kena !"
0,kirim saja anak-anak kita ke negara-negara lain . biar mereka berbakti ilmu dan tenaga nya di sana . para minoritas tidak ada harapan di negara ini .
0,tidak ada doa mereka selain ucapan ya tuhan kami ampunilah dosa dosa kami dan tindakan tindakan kami yang berlebih lebiha
0,bila diam je terus kena label kita ni sombongebenarnya aku tak sombong pun just malu and at the same time aku jaga adab juga
0,"Terus, tolong dong hargai privasi. Kalaupun gue jelasin semuanya ke kalian, kalian tu ga bakalan ngerti juga. Kalian berpikiran dr sudut pandang kalian sendiri, bukan dari sudut pandang gue ataupun si x, sahabat gue Jadi udahlah."
0,aku kalo ibuku ngomong jangan males begitu nanti kamu punya anak males juga dalem hat
0,"Keren ya ashanty segitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung aja blm tentu begitu. Ini orang hatinya kek bidadari di tv tv. Beruntung banget itu aurel azriel punya ibu tiri macam dia"
0,ini kah orangnya bener gak sih kalo ini aku tau sok chat d sini aja ya pemirsa kita rumpik rumpian aja dah biar rame htt
0,"mahal sinyal kok jelek , berbanding terbalik teman dengan harga paketan nya"
0,paket yang 8 gb . astaga ini sudah bilang dari kapan tahu ditanyakan lagi lo .
0,bahaya laten komunis harus diwaspadai . jangan lengah lengah dengan tipu daya pergerakan seperti syetan .
0,"iya aku juga heran sekali kok ada yang tugas di sana , apa enak nya sih . makanan nya saja mahal tapi dikit dan pedas mampus :"
0,dan akupun mulai males dirumah
0,jangan men generalisasi mas setiap keputusan manusia dewasa harusnya wajib dihargai kita perempuan
0,kenapa aku ingin putus dengannya ya karena aku tak punya alasan untuk bertahan dengannya egha ys
0,saya tidak suka jokowi dan pilih prabowo
0,mo nangisetiap ngeliat ini tu knp mereka gasuruh dia berdiri gemes
0,condet itu biasalah betawi masih primitif
0,masyaallah satu kampung pula sama aceh macam mana ini wak tak pernah ceritanya kamu itu
0,pendukung bosan bingung presiden jokowi begitu cepat krja nya kemaren minggu pagi diolo jogja langsung palu b
0,"ngantuk sangat , tetapi di bawah hotel super ramai bar nya . suara nya ampe tembus kencang ke kamar ! jelek sekali akustik ini hotel , mengecewakan :"
0,temen gue yg lagi di padang nge dm jun kangen aku gak terus aku jawab enggak abis itu dia gak ada bales lagi respon gw dingin ya
0,kenapa sanksi ini harus di lawan karena kejadian kemarin itu adalah akibat dari tidak becusnya p i dan negara kemenp
0,rasanya kebas perasaan marah sedih kecewa ga bisa dirasain lagi entah kemampuan mengolah rasa semakin baik atau
0,yg satu udh cat rambut lagiedih aku tu jdnya
0,hukuman yg cukup berat jika konsisten dijalankan keknya ada harapan kedepan ga akan ada lagi hal hal berbau kekerasan dibola kita
1,"anjing , orang sunda anjing . berani di twitter doang ."
0,"entah kenapa rasanya jadi kurang , saus tiram terlalu berlebihan rasanya , saus padang juga agak aneh , yang enak hanya gurame saus bali nya . kangkung polos tidak berasa , yang terasi hanya rasa terasi . kerang-kerang kosong . pelayan tidak responsif , susah dipanggil . es campur kosong . kecewa sama kunjungan terakhir ini padahal sebelumnya dtang ke sini enak ."
0,generasi muda bangkitlah dan emak emak jangan biarkan anak kamu tergadaikan aqidah . mereka hanya demi tipu daya dunia .
0,Jika hidup cuma mampir minum maka masalah adalah cara Tuhan membiarkan kita tersedak untuk kemudian sadar minum s
0,Noraaak abiiis... Baru kebeli emas az pamer aplg mainan berlian ciiinnnnn....
0,aku menyesal tlah membuatmu pergi kini diam diam aku merindu dan dalam tunggu aku selalu berharap kau cepat kembali pu
0,Salah satu pemimpin di Kalbar yg sering membuat fitnah-memprovokasi masyarakat dan sering menyampaikan pernyataan yg menyesatkan tapi belum pernah mendapatkan penindakan dari yg berwenang...
